date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:31:48	152865/152865	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:47%20GMT	https://www.citethemrightonline.com/home	/Users/harry/CTR-mirror/www.citethemrightonline.com/home.html	(from https://www.citethemrightonline.com/)
22:31:48	1322/1322	---M--	200	added ('OK')	image/png	etag:W/%221322-1756811454000%22	https://www.citethemrightonline.com/bloomsbury_assets/bloomsbury/images/search-icon-gray.png	/Users/harry/CTR-mirror/www.citethemrightonline.com/bloomsbury_assets/bloomsbury/images/search-icon-gray.png	(from https://www.citethemrightonline.com/)
22:31:50	291576/291576	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:49%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRHarvard	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list7f5c.html	(from https://www.citethemrightonline.com/)
22:31:51	279556/279556	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:50%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRAPA7th	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list185c.html	(from https://www.citethemrightonline.com/)
22:31:52	273968/273968	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:51%20GMT	https://www.citethemrightonline.com/category-list?docid=ctrchicago18	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list2f86.html	(from https://www.citethemrightonline.com/)
22:31:53	275292/275292	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:52%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRChicago	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listde1e.html	(from https://www.citethemrightonline.com/)
22:31:54	167934/167934	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:53%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRIEEE	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list5651.html	(from https://www.citethemrightonline.com/)
22:31:55	164710/164710	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:54%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRMHRA4th	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listf23c.html	(from https://www.citethemrightonline.com/)
22:31:56	157284/157284	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:55%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRMHRA	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list812a.html	(from https://www.citethemrightonline.com/)
22:31:57	233881/233881	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:56%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRMLA9th	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-liste56d.html	(from https://www.citethemrightonline.com/)
22:31:58	155258/155258	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:57%20GMT	https://www.citethemrightonline.com/category-list?docid=CTROSCOLA	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list0d72.html	(from https://www.citethemrightonline.com/)
22:31:59	167113/167113	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:58%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRVancouver	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list48aa.html	(from https://www.citethemrightonline.com/)
22:32:00	267102/267102	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:31:59%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRBooks	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listdc16.html	(from https://www.citethemrightonline.com/)
22:32:01	145206/145206	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:00%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRJournals	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list70fb.html	(from https://www.citethemrightonline.com/)
22:32:02	263317/263317	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:01%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRDigitalInternet	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listade9.html	(from https://www.citethemrightonline.com/)
22:32:03	462149/462149	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:02%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRMediaArt	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list5041.html	(from https://www.citethemrightonline.com/)
22:32:04	230868/230868	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:03%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRResearch	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listbc36.html	(from https://www.citethemrightonline.com/)
22:32:05	197456/197456	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:04%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRLegal	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listba6a.html	(from https://www.citethemrightonline.com/)
22:32:06	136301/136301	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:05%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRGovernmental	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-list9f68.html	(from https://www.citethemrightonline.com/)
22:32:07	194996/194996	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:06%20GMT	https://www.citethemrightonline.com/category-list?docid=CTRCommunications	/Users/harry/CTR-mirror/www.citethemrightonline.com/category-listff06.html	(from https://www.citethemrightonline.com/)
22:32:08	203121/203121	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:07%20GMT	https://www.citethemrightonline.com/basics-of-referencing	/Users/harry/CTR-mirror/www.citethemrightonline.com/basics-of-referencing.html	(from https://www.citethemrightonline.com/)
22:32:09	107398/107398	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:08%20GMT	https://www.citethemrightonline.com/tutorial	/Users/harry/CTR-mirror/www.citethemrightonline.com/tutorial.html	(from https://www.citethemrightonline.com/)
22:32:10	134596/134596	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:09%20GMT	https://www.citethemrightonline.com/videos	/Users/harry/CTR-mirror/www.citethemrightonline.com/videos.html	(from https://www.citethemrightonline.com/)
22:32:10	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2003%20Sep%202025%2021:32:10%20GMT	https://www.citethemrightonline.com/GET	/Users/harry/CTR-mirror/www.citethemrightonline.com/GET	(from https://www.citethemrightonline.com/)
22:32:12	103229/103229	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:11%20GMT	https://www.citethemrightonline.com/error-page	/Users/harry/CTR-mirror/www.citethemrightonline.com/error-page.html	(from https://www.citethemrightonline.com/)
22:32:13	125320/125320	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:12%20GMT	https://www.citethemrightonline.com/referencing-styles	/Users/harry/CTR-mirror/www.citethemrightonline.com/referencing-styles.html	(from https://www.citethemrightonline.com/)
22:32:14	110347/110347	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:13%20GMT	https://www.citethemrightonline.com/about	/Users/harry/CTR-mirror/www.citethemrightonline.com/about.html	(from https://www.citethemrightonline.com/)
22:32:15	112598/112598	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:14%20GMT	https://www.citethemrightonline.com/contact-us	/Users/harry/CTR-mirror/www.citethemrightonline.com/contact-us.html	(from https://www.citethemrightonline.com/)
22:32:16	108399/108399	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:15%20GMT	https://www.citethemrightonline.com/how-to-use-cite-them-right	/Users/harry/CTR-mirror/www.citethemrightonline.com/how-to-use-cite-them-right.html	(from https://www.citethemrightonline.com/)
22:32:17	217012/217012	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:16%20GMT	https://www.citethemrightonline.com/search-results?any=Printed%20books	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-resultsbda4.html	(from https://www.citethemrightonline.com/)
22:32:18	216894/216894	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:17%20GMT	https://www.citethemrightonline.com/search-results?any=journal	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-resultsa4d8.html	(from https://www.citethemrightonline.com/)
22:32:19	216944/216944	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:18%20GMT	https://www.citethemrightonline.com/search-results?any=Web%20pages	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-results433f.html	(from https://www.citethemrightonline.com/)
22:32:20	216911/216911	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:19%20GMT	https://www.citethemrightonline.com/search-results?any=Podcasts	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-results1639.html	(from https://www.citethemrightonline.com/)
22:32:21	217012/217012	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:20%20GMT	https://www.citethemrightonline.com/search-results?any=Generative%20AI	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-results7a51.html	(from https://www.citethemrightonline.com/)
22:32:22	216911/216911	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:21%20GMT	https://www.citethemrightonline.com/search-results?any=lectures	/Users/harry/CTR-mirror/www.citethemrightonline.com/search-results096b.html	(from https://www.citethemrightonline.com/)
22:32:23	107236/107236	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:22%20GMT	https://www.citethemrightonline.com/video-introduction	/Users/harry/CTR-mirror/www.citethemrightonline.com/video-introduction.html	(from https://www.citethemrightonline.com/)
22:32:24	107047/107047	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:23%20GMT	https://www.citethemrightonline.com/ask-the-authors	/Users/harry/CTR-mirror/www.citethemrightonline.com/ask-the-authors.html	(from https://www.citethemrightonline.com/)
22:32:25	406190/406190	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:24%20GMT	https://www.citethemrightonline.com/article?docid=b-9781350928060&tocid=b-9781350928060-what-is-referencing	/Users/harry/CTR-mirror/www.citethemrightonline.com/article36cb.html	(from https://www.citethemrightonline.com/)
22:32:26	109834/109834	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:25%20GMT	https://www.citethemrightonline.com/how-emerging-ai-tools-affect-academic-work	/Users/harry/CTR-mirror/www.citethemrightonline.com/how-emerging-ai-tools-affect-academic-work.html	(from https://www.citethemrightonline.com/)
22:32:27	406960/406960	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:26%20GMT	https://www.citethemrightonline.com/article?docid=b-9781350928060&tocid=b-9781350928060-which-sources-should-you-use	/Users/harry/CTR-mirror/www.citethemrightonline.com/article7aef.html	(from https://www.citethemrightonline.com/)
22:32:28	406104/406104	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:27%20GMT	https://www.citethemrightonline.com/article?docid=b-9781350928060&tocid=b-9781350928060-what-is-plagiarism	/Users/harry/CTR-mirror/www.citethemrightonline.com/article4f60.html	(from https://www.citethemrightonline.com/)
22:32:29	134810/134810	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:28%20GMT	https://www.citethemrightonline.com/admin-portal	/Users/harry/CTR-mirror/www.citethemrightonline.com/admin-portal.html	(from https://www.citethemrightonline.com/)
22:32:30	106848/106848	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:29%20GMT	https://www.citethemrightonline.com/how-to-access	/Users/harry/CTR-mirror/www.citethemrightonline.com/how-to-access.html	(from https://www.citethemrightonline.com/)
22:32:31	112460/112460	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:30%20GMT	https://www.citethemrightonline.com/accessibility	/Users/harry/CTR-mirror/www.citethemrightonline.com/accessibility.html	(from https://www.citethemrightonline.com/)
22:32:32	113620/113620	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:31%20GMT	https://www.citethemrightonline.com/help	/Users/harry/CTR-mirror/www.citethemrightonline.com/help.html	(from https://www.citethemrightonline.com/)
22:32:33	109759/109759	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Sep%202025%2021:32:32%20GMT	https://www.citethemrightonline.com/for-librarians	/Users/harry/CTR-mirror/www.citethemrightonline.com/for-librarians.html	(from https://www.citethemrightonline.com/)
22:32:34	232465/232465	---M--	200	added ('OK')	image/png	etag:W/%22232465-1756811454000%22	https://www.citethemrightonline.com/bloomsbury_assets/ctrcol/images/Bloomsbury%20Digital%20Resources.png	/Users/harry/CTR-mirror/www.citethemrightonline.com/bloomsbury_assets/ctrcol/images/Bloomsbury%20Digital%20Resources.png	(from https://www.citethemrightonline.com/)
22:32:34	1118/1118	---M--	200	added ('OK')	image/png	etag:W/%221118-1756811454000%22	https://www.citethemrightonline.com/bloomsbury_assets/bloomsbury/images/more-dot-icon.png	/Users/harry/CTR-mirror/www.citethemrightonline.com/bloomsbury_assets/bloomsbury/images/more-dot-icon.png	(from https://www.citethemrightonline.com/)
